0.7854,-0.5,0,-0.5236,-0.7854,-0.7854,-0.7854,0,0,0,0,0,0
0.78466,-0.49992,-0.00097867,-0.49665,-0.76995,-0.79437,-0.78186,0.010834,0.0082798,-0.035096,-0.0036377,-0.023178,0
0.78408,-0.49985,-0.001766,-0.4707,-0.75525,-0.80181,-0.77908,0.020962,0.015166,-0.06326,-0.006202,-0.041892,0
0.78364,-0.49979,-0.0023769,-0.44571,-0.74124,-0.80784,-0.77702,0.03042,0.02043,-0.084974,-0.0079959,-0.056548,0
0.78335,-0.49976,-0.0028254,-0.42164,-0.7279,-0.81254,-0.7756,0.039241,0.0239,-0.1007,-0.0092771,-0.067524,0
0.78319,-0.49975,-0.0031247,-0.39845,-0.71519,-0.81604,-0.77479,0.047457,0.025451,-0.11088,-0.010264,-0.075166,0
0.78317,-0.49977,-0.0032872,-0.37609,-0.70309,-0.8184,-0.77455,0.0551,0.024996,-0.11593,-0.011141,-0.079793,0
0.78327,-0.49983,-0.0033242,-0.35454,-0.69157,-0.81971,-0.77482,0.0622,0.022482,-0.11624,-0.012061,-0.081696,0
0.78348,-0.49992,-0.0032465,-0.33374,-0.68061,-0.82004,-0.77558,0.068785,0.017882,-0.11218,-0.013154,-0.081142,0
0.78381,-0.50006,-0.0030639,-0.31367,-0.6702,-0.81944,-0.7768,0.074883,0.01119,-0.10409,-0.014524,-0.078375,0
0.78425,-0.50024,-0.0027856,-0.2943,-0.66031,-0.81798,-0.77844,0.080521,0.0024183,-0.092292,-0.016259,-0.073615,0
0.78478,-0.50045,-0.0024201,-0.27558,-0.65093,-0.81571,-0.78048,0.085723,-0.0084054,-0.077087,-0.018428,-0.067065,0
0.78541,-0.50071,-0.0019751,-0.25749,-0.64205,-0.81266,-0.7829,0.090512,-0.021242,-0.058752,-0.021086,-0.058908,0
0.78612,-0.50102,-0.0014579,-0.23999,-0.63366,-0.80889,-0.78567,0.094912,-0.036045,-0.037543,-0.024276,-0.049311,0
0.78692,-0.50136,-0.00087504,-0.22307,-0.62573,-0.80442,-0.78879,0.098944,-0.052756,-0.0137,-0.028031,-0.038425,0
0.7878,-0.50175,-0.00023269,-0.20669,-0.61828,-0.79928,-0.79222,0.10263,-0.071317,0.012557,-0.032372,-0.026388,0
0.78875,-0.50217,0.00046353,-0.19083,-0.61128,-0.79351,-0.79596,0.10598,-0.09166,0.041022,-0.037315,-0.013323,0
0.78977,-0.50264,0.0012085,-0.17546,-0.60474,-0.78713,-0.79999,0.10903,-0.11372,0.071507,-0.042868,0.00065664,0
0.79085,-0.50314,0.0019974,-0.16056,-0.59863,-0.78017,-0.8043,0.11177,-0.13742,0.10384,-0.049032,0.01545,0
0.79199,-0.50369,0.0028258,-0.14612,-0.59297,-0.77263,-0.80888,0.11425,-0.16269,0.13785,-0.055805,0.030964,0
0.79319,-0.50427,0.0036899,-0.1321,-0.58774,-0.76455,-0.81373,0.11646,-0.18946,0.1734,-0.06318,0.047118,0
0.79444,-0.50488,0.004586,-0.11849,-0.58294,-0.75592,-0.81883,0.11842,-0.21765,0.21034,-0.071146,0.063836,0
0.79573,-0.50553,0.0055107,-0.10527,-0.57857,-0.74677,-0.82418,0.12015,-0.24719,0.24856,-0.079688,0.081052,0
0.79707,-0.50621,0.0064609,-0.092431,-0.57463,-0.73711,-0.82977,0.12165,-0.27801,0.28793,-0.088789,0.098706,0
0.79845,-0.50692,0.007434,-0.079948,-0.5711,-0.72693,-0.8356,0.12295,-0.31003,0.32835,-0.09843,0.11675,0
