-1.1387,-0.19758,0.71684,0.69338,-0.61814,-0.43634,-1.0182,0.073374,12.071,-7.0199,6.3446,-1.2934,0
-1.1448,-0.20043,0.70969,0.70633,-0.62682,-0.40722,-1.0328,0.073211,12.35,-7.0753,6.5235,-1.2484,0
-1.1508,-0.20311,0.7026,0.71893,-0.63634,-0.3765,-1.0483,0.072986,12.624,-7.1234,6.701,-1.1999,0
-1.1565,-0.20562,0.69556,0.73116,-0.64666,-0.34418,-1.0647,0.072703,12.893,-7.1641,6.877,-1.1478,0
-1.162,-0.20795,0.68857,0.74303,-0.6577,-0.31031,-1.0822,0.072366,13.157,-7.1969,7.0517,-1.0918,0
-1.1672,-0.21007,0.68162,0.75453,-0.66931,-0.27509,-1.1006,0.071977,13.415,-7.2214,7.2251,-1.0316,0
-1.1722,-0.21197,0.67469,0.76565,-0.68127,-0.23886,-1.1197,0.071541,13.668,-7.2368,7.3974,-0.96661,0
-1.1765,-0.21319,0.66753,0.77602,-0.68127,-0.22502,-1.1286,0.07106,13.913,-7.2244,7.5732,-0.88432,0
-1.1806,-0.21424,0.66045,0.78605,-0.68127,-0.21121,-1.1376,0.070537,14.153,-7.2057,7.747,-0.7993,0
-1.1845,-0.21514,0.65343,0.79577,-0.68127,-0.19742,-1.1467,0.069975,14.388,-7.1808,7.9186,-0.71165,0
-1.1881,-0.21588,0.64647,0.80517,-0.68127,-0.18364,-1.156,0.069376,14.617,-7.1499,8.0882,-0.62148,0
-1.1916,-0.21646,0.63959,0.81426,-0.68127,-0.16985,-1.1654,0.068744,14.84,-7.1132,8.2556,-0.5289,0
-1.1948,-0.21689,0.63277,0.82304,-0.68127,-0.15604,-1.1749,0.068079,15.058,-7.0707,8.4208,-0.43398,0
-1.1978,-0.21718,0.62602,0.83153,-0.68127,-0.14222,-1.1846,0.067385,15.27,-7.0228,8.5839,-0.33683,0
-1.2007,-0.21731,0.61933,0.83972,-0.68127,-0.12836,-1.1945,0.066663,15.477,-6.9693,8.7448,-0.23752,0
-1.2033,-0.2173,0.61271,0.84763,-0.68127,-0.11445,-1.2046,0.065916,15.678,-6.9107,8.9036,-0.13613,0
-1.2057,-0.21715,0.60616,0.85526,-0.68127,-0.1005,-1.2148,0.065145,15.874,-6.8468,9.0601,-0.032734,0
-1.208,-0.21685,0.59967,0.86261,-0.68127,-0.086481,-1.2252,0.064353,16.065,-6.7779,9.2145,0.072609,0
-1.2101,-0.21641,0.59325,0.86969,-0.68127,-0.072391,-1.2358,0.063541,16.251,-6.7041,9.3667,0.17984,0
-1.2119,-0.21583,0.5869,0.8765,-0.68127,-0.05822,-1.2466,0.062711,16.431,-6.6254,9.5167,0.28889,0
-1.2136,-0.21511,0.5806,0.88305,-0.68127,-0.043956,-1.2576,0.061864,16.606,-6.542,9.6646,0.39973,0
-1.2151,-0.21425,0.57438,0.88935,-0.68127,-0.029589,-1.2689,0.061002,16.776,-6.4539,9.8103,0.5123,0
-1.2165,-0.21326,0.56822,0.89539,-0.68127,-0.015109,-1.2804,0.060126,16.942,-6.3612,9.9538,0.62657,0
-1.2176,-0.21212,0.56212,0.90117,-0.68127,-0.00050323,-1.2921,0.059238,17.102,-6.2641,10.095,0.7425,0
-1.2186,-0.21086,0.55608,0.90672,-0.68127,0.01424,-1.3041,0.058338,17.257,-6.1624,10.235,0.86006,0
-1.2194,-0.20946,0.55011,0.91202,-0.68127,0.029133,-1.3163,0.057429,17.408,-6.0564,10.372,0.97924,0
-1.2201,-0.20792,0.5442,0.91708,-0.68127,0.04419,-1.3289,0.056511,17.553,-5.9461,10.507,1.1,0
-1.2205,-0.20625,0.53834,0.92191,-0.68127,0.059424,-1.3417,0.055586,17.694,-5.8315,10.64,1.2224,0
-1.2208,-0.20445,0.53255,0.9265,-0.68127,0.074853,-1.3548,0.054655,17.83,-5.7125,10.772,1.3463,0
-1.221,-0.20251,0.52682,0.93086,-0.68127,0.090492,-1.3682,0.053718,17.962,-5.5894,10.901,1.4718,0
-1.221,-0.20043,0.52115,0.93499,-0.68127,0.10636,-1.382,0.052776,18.089,-5.462,11.028,1.5989,0
-1.2208,-0.19822,0.51553,0.9389,-0.68127,0.12248,-1.3961,0.051831,18.211,-5.3303,11.153,1.7276,0
-1.2204,-0.19588,0.50997,0.94258,-0.68127,0.13887,-1.4106,0.050883,18.329,-5.1944,11.277,1.8579,0
-1.2199,-0.1934,0.50446,0.94604,-0.68127,0.15557,-1.4255,0.049934,18.443,-5.0541,11.399,1.9899,0
-1.2193,-0.19077,0.49901,0.94927,-0.68127,0.17259,-1.4408,0.048983,18.552,-4.9095,11.518,2.1237,0
-1.2184,-0.18801,0.4936,0.95228,-0.68127,0.18997,-1.4566,0.048032,18.656,-4.7605,11.637,2.2592,0
-1.2174,-0.1851,0.48825,0.95507,-0.68127,0.20775,-1.4729,0.047082,18.757,-4.607,11.753,2.3965,0
-1.2163,-0.18204,0.48295,0.95764,-0.68127,0.22598,-1.4898,0.046133,18.852,-4.4487,11.868,2.5359,0
-1.2149,-0.17882,0.47769,0.95998,-0.68127,0.24471,-1.5072,0.045185,18.944,-4.2857,11.981,2.6773,0
-1.2134,-0.17545,0.47248,0.96209,-0.68127,0.26401,-1.5253,0.04424,19.031,-4.1175,12.093,2.8209,0
-1.2143,-0.17473,0.46828,0.96653,-0.64799,0.19128,-1.4847,0.043297,19.143,-4.0532,12.191,2.8994,0
-1.2127,-0.17134,0.46323,0.96844,-0.64799,0.20946,-1.5019,0.042359,19.225,-3.8859,12.298,3.0408,0
-1.2109,-0.16779,0.45824,0.97014,-0.64799,0.22813,-1.5196,0.041424,19.302,-3.7139,12.404,3.1842,0
-1.209,-0.16408,0.45328,0.97162,-0.64799,0.24738,-1.538,0.040493,19.376,-3.537,12.509,3.3298,0
-1.2069,-0.16022,0.44836,0.97288,-0.64799,0.26728,-1.5572,0.039568,19.445,-3.355,12.612,3.4778,0
-1.2075,-0.15938,0.44451,0.97683,-0.614,0.19056,-1.5138,0.038648,19.544,-3.2903,12.701,3.5528,0
-1.2054,-0.15553,0.43977,0.97795,-0.614,0.20907,-1.5317,0.037734,19.609,-3.1107,12.801,3.6977,0
-1.2031,-0.15154,0.43506,0.97887,-0.614,0.22814,-1.5503,0.036826,19.67,-2.9265,12.899,3.8448,0
-1.2007,-0.14738,0.43039,0.97958,-0.614,0.24787,-1.5696,0.035924,19.728,-2.7373,12.996,3.9942,0
-1.198,-0.14306,0.42575,0.98007,-0.614,0.26834,-1.5897,0.035029,19.781,-2.5427,13.092,4.1462,0
-1.1985,-0.14213,0.42224,0.98358,-0.57968,0.18837,-1.5438,0.034142,19.869,-2.4788,13.173,4.2173,0
-1.1959,-0.13788,0.41777,0.984,-0.57968,0.20714,-1.5624,0.033262,19.919,-2.2885,13.265,4.3653,0
-1.1931,-0.13348,0.41334,0.98422,-0.57968,0.22654,-1.5816,0.032389,19.966,-2.0934,13.357,4.5155,0
-1.1902,-0.12892,0.40895,0.98423,-0.57968,0.24666,-1.6017,0.031525,20.009,-1.8933,13.447,4.6682,0
-1.1871,-0.12418,0.40458,0.98403,-0.57968,0.26763,-1.6227,0.030669,20.048,-1.6875,13.537,4.8238,0
-1.1874,-0.12319,0.40137,0.98718,-0.54544,0.18523,-1.5747,0.029821,20.127,-1.6253,13.61,4.8909,0
-1.1843,-0.11858,0.39717,0.98697,-0.54544,0.20415,-1.5938,0.028983,20.164,-1.4257,13.696,5.0415,0
-1.1812,-0.11382,0.39301,0.98657,-0.54544,0.22375,-1.6137,0.028153,20.197,-1.2213,13.782,5.1944,0
-1.1778,-0.10889,0.38887,0.98596,-0.54544,0.24414,-1.6344,0.027332,20.228,-1.0117,13.866,5.3501,0
-1.1743,-0.10379,0.38476,0.98515,-0.54544,0.26549,-1.6561,0.02652,20.255,-0.79609,13.95,5.5088,0
-1.1745,-0.10277,0.38183,0.98799,-0.51171,0.18158,-1.6064,0.025718,20.325,-0.73649,14.017,5.5716,0
-1.1712,-0.097844,0.37789,0.98723,-0.51171,0.20049,-1.6258,0.024925,20.351,-0.5291,14.098,5.7243,0
-1.1676,-0.092772,0.37398,0.98628,-0.51171,0.22011,-1.646,0.024142,20.374,-0.31693,14.178,5.8794,0
-1.164,-0.087534,0.3701,0.98514,-0.51171,0.2406,-1.6672,0.023369,20.394,-0.099382,14.257,6.0374,0
-1.1601,-0.082112,0.36622,0.98379,-0.51171,0.26213,-1.6894,0.022606,20.411,0.12434,14.336,6.1987,0
-1.1602,-0.081087,0.36356,0.98638,-0.47896,0.17767,-1.6385,0.021852,20.474,0.18069,14.398,6.2571,0
-1.1566,-0.075904,0.35987,0.98515,-0.47896,0.19634,-1.658,0.021109,20.491,0.39413,14.473,6.4112,0
-1.1528,-0.070576,0.3562,0.98374,-0.47896,0.21575,-1.6783,0.020376,20.504,0.61226,14.549,6.5678,0
-1.1488,-0.065085,0.35255,0.98215,-0.47896,0.23605,-1.6996,0.019652,20.515,0.83576,14.624,6.7273,0
-1.1447,-0.059407,0.34892,0.98035,-0.47896,0.25745,-1.722,0.018939,20.524,1.0656,14.699,6.8904,0
-1.1404,-0.053505,0.34529,0.97831,-0.47896,0.28027,-1.7459,0.018237,20.528,1.303,14.774,7.0577,0
-1.1406,-0.052685,0.34296,0.98081,-0.4506,0.20059,-1.6957,0.017544,20.587,1.348,14.828,7.1067,0
-1.1366,-0.047118,0.33952,0.97898,-0.4506,0.21984,-1.7161,0.016862,20.593,1.5718,14.9,7.2649,0
-1.1324,-0.041385,0.33609,0.97698,-0.4506,0.24006,-1.7376,0.016191,20.596,1.8011,14.971,7.4262,0
-1.128,-0.035455,0.33267,0.97476,-0.4506,0.2615,-1.7603,0.015529,20.597,2.0371,15.043,7.5914,0
-1.1234,-0.029281,0.32925,0.9723,-0.4506,0.28457,-1.7847,0.014878,20.595,2.2815,15.115,7.7615,0
-1.1237,-0.028562,0.32715,0.97467,-0.42548,0.20881,-1.7355,0.014237,20.649,2.3202,15.164,7.8046,0
-1.1195,-0.022801,0.32392,0.9725,-0.42548,0.22774,-1.7558,0.013607,20.649,2.5482,15.233,7.964,0
-1.1151,-0.016872,0.3207,0.97014,-0.42548,0.24769,-1.7773,0.012987,20.646,2.7818,15.301,8.1266,0
-1.1105,-0.010736,0.31748,0.96758,-0.42548,0.26899,-1.8001,0.012377,20.641,3.0226,15.37,8.2933,0
-1.1107,-0.0099823,0.31553,0.96976,-0.40105,0.19348,-1.7506,0.011777,20.691,3.0608,15.417,8.3349,0
-1.1066,-0.0042962,0.3125,0.96752,-0.40105,0.21039,-1.7692,0.011188,20.689,3.2839,15.482,8.4902,0
-1.1023,0.0015099,0.30949,0.96515,-0.40105,0.22796,-1.7884,0.010609,20.685,3.5109,15.548,8.6477,0
-1.0979,0.0074582,0.30649,0.96263,-0.40105,0.24637,-1.8086,0.01004,20.679,3.7427,15.614,8.8079,0
-1.0933,0.013583,0.3035,0.95993,-0.40105,0.26593,-1.8299,0.0094809,20.671,3.9805,15.68,8.9718,0
-1.0935,0.014267,0.30173,0.96198,-0.37969,0.19468,-1.7818,0.008932,20.717,4.014,15.722,9.0089,0
-1.0894,0.019882,0.29893,0.95966,-0.37969,0.20942,-1.7984,0.0083931,20.713,4.2321,15.785,9.16,0
-1.0852,0.02557,0.29615,0.95725,-0.37969,0.22446,-1.8153,0.0078641,20.707,4.4523,15.847,9.3124,0
-1.0809,0.031339,0.2934,0.95475,-0.37969,0.23989,-1.8327,0.007345,20.701,4.6751,15.91,9.4661,0
-1.0766,0.037203,0.29066,0.95214,-0.37969,0.25581,-1.8506,0.0068357,20.693,4.9009,15.972,9.6216,0
-1.0722,0.043182,0.28795,0.94941,-0.37969,0.27242,-1.8692,0.0063361,20.684,5.1305,16.035,9.7793,0
-1.0725,0.043732,0.28638,0.95137,-0.36344,0.20919,-1.8242,0.0058462,20.726,5.157,16.073,9.8105,0
-1.0685,0.049129,0.28385,0.94909,-0.36344,0.22047,-1.8376,0.0053659,20.722,5.3644,16.132,9.954,0
-1.0646,0.05452,0.28136,0.94679,-0.36344,0.23144,-1.8507,0.004895,20.717,5.571,16.191,10.097,0
-1.0607,0.059892,0.2789,0.94448,-0.36344,0.24201,-1.8634,0.0044336,20.711,5.7766,16.249,10.239,0
-1.0568,0.065231,0.27648,0.94218,-0.36344,0.25207,-1.8757,0.0039816,20.706,5.9806,16.307,10.38,0
-1.053,0.070519,0.27411,0.9399,-0.36344,0.26147,-1.8873,0.0035388,20.701,6.1822,16.364,10.52,0
-1.0492,0.075731,0.27179,0.93767,-0.36344,0.27003,-1.8981,0.0031052,20.697,6.3807,16.421,10.657,0
-1.0495,0.076212,0.27041,0.93948,-0.35165,0.21412,-1.8563,0.0026806,20.735,6.4028,16.454,10.684,0
-1.0461,0.080912,0.26824,0.93763,-0.35165,0.21803,-1.8625,0.0022651,20.734,6.5818,16.507,10.809,0
-1.0429,0.085489,0.26612,0.93586,-0.35165,0.22073,-1.8675,0.0018585,20.734,6.7559,16.559,10.93,0
-1.0398,0.089933,0.26405,0.93419,-0.35165,0.22213,-1.8713,0.0014606,20.735,6.9248,16.611,11.049,0
-1.0368,0.094234,0.26204,0.93261,-0.35165,0.22218,-1.8738,0.0010716,20.736,7.0882,16.661,11.163,0
-1.0339,0.09839,0.26008,0.93114,-0.35165,0.22084,-1.8749,0.00069109,20.739,7.2458,16.71,11.274,0
-1.0311,0.1024,0.25817,0.92977,-0.35165,0.21815,-1.8746,0.00031916,20.742,7.398,16.759,11.382,0
-1.0285,0.10628,0.25631,0.92849,-0.35165,0.21418,-1.8732,-4.4342e-05,20.747,7.5448,16.806,11.485,0
-1.0259,0.11003,0.2545,0.92729,-0.35165,0.20902,-1.8705,-0.0003995,20.752,7.6868,16.852,11.586,0
-1.0235,0.11367,0.25273,0.92616,-0.35165,0.20279,-1.8668,-0.00074642,20.757,7.8244,16.898,11.684,0
-1.0211,0.11721,0.251,0.9251,-0.35165,0.19561,-1.8622,-0.0010852,20.763,7.9583,16.942,11.779,0
-1.0188,0.12067,0.24931,0.92408,-0.35165,0.18762,-1.8568,-0.0014159,20.77,8.0889,16.986,11.873,0
-1.0166,0.12406,0.24765,0.9231,-0.35165,0.17892,-1.8507,-0.0017387,20.776,8.2167,17.029,11.964,0
-1.0144,0.12739,0.24602,0.92215,-0.35165,0.16962,-1.844,-0.0020537,20.783,8.3422,17.072,12.054,0
-1.0122,0.13068,0.24441,0.92121,-0.35165,0.1598,-1.8369,-0.0023609,20.79,8.4658,17.114,12.142,0
-1.01,0.13392,0.24284,0.92029,-0.35165,0.14956,-1.8293,-0.0026605,20.797,8.5878,17.155,12.229,0
-1.0079,0.13713,0.24128,0.91937,-0.35165,0.13894,-1.8214,-0.0029525,20.803,8.7085,17.196,12.316,0
-1.0058,0.14032,0.23975,0.91846,-0.35165,0.12801,-1.8132,-0.0032371,20.81,8.8281,17.237,12.401,0
-1.0037,0.14349,0.23824,0.91753,-0.35165,0.11681,-1.8047,-0.0035143,20.816,8.9469,17.277,12.486,0
-1.0017,0.14664,0.23675,0.91661,-0.35165,0.10538,-1.7961,-0.0037843,20.823,9.0649,17.317,12.571,0
-0.99959,0.14978,0.23528,0.91567,-0.35165,0.093757,-1.7872,-0.0040472,20.829,9.1822,17.356,12.654,0
-0.99753,0.15291,0.23383,0.91472,-0.35165,0.08196,-1.7782,-0.004303,20.835,9.2991,17.396,12.738,0
-0.99547,0.15603,0.2324,0.91376,-0.35165,0.070014,-1.7691,-0.0045519,20.84,9.4157,17.435,12.821,0
-0.99341,0.15914,0.23098,0.91278,-0.35165,0.057939,-1.7598,-0.0047939,20.845,9.5318,17.473,12.904,0
-0.99135,0.16225,0.22958,0.91179,-0.35165,0.045752,-1.7505,-0.0050292,20.85,9.6477,17.512,12.986,0
-0.98929,0.16536,0.2282,0.91079,-0.35165,0.033466,-1.7411,-0.0052579,20.855,9.7634,17.55,13.069,0
-0.98723,0.16847,0.22683,0.90976,-0.35165,0.021094,-1.7316,-0.00548,20.86,9.879,17.588,13.151,0
-0.98517,0.17158,0.22548,0.90872,-0.35165,0.0086468,-1.722,-0.0056957,20.864,9.9944,17.626,13.233,0
-0.9831,0.17468,0.22414,0.90767,-0.35165,-0.0038674,-1.7124,-0.005905,20.868,10.11,17.663,13.314,0
-0.98103,0.17779,0.22282,0.90659,-0.35165,-0.01644,-1.7027,-0.0061081,20.872,10.225,17.701,13.396,0
-0.97896,0.1809,0.22151,0.9055,-0.35165,-0.029065,-1.693,-0.006305,20.876,10.34,17.738,13.478,0
-0.97688,0.18401,0.22021,0.90439,-0.35165,-0.041735,-1.6833,-0.0064958,20.879,10.455,17.775,13.559,0
-0.9748,0.18712,0.21893,0.90326,-0.35165,-0.054446,-1.6735,-0.0066807,20.882,10.57,17.812,13.64,0
-0.97272,0.19023,0.21766,0.90212,-0.35165,-0.067192,-1.6637,-0.0068597,20.885,10.685,17.848,13.722,0
-0.97063,0.19335,0.2164,0.90096,-0.35165,-0.079969,-1.6539,-0.007033,20.887,10.8,17.885,13.803,0
-0.96854,0.19647,0.21516,0.89978,-0.35165,-0.092772,-1.6441,-0.0072006,20.89,10.915,17.921,13.884,0
-0.96645,0.19959,0.21393,0.89859,-0.35165,-0.1056,-1.6342,-0.0073625,20.892,11.03,17.957,13.965,0
-0.96435,0.20271,0.21271,0.89738,-0.35165,-0.11845,-1.6244,-0.007519,20.894,11.145,17.993,14.046,0
-0.96225,0.20583,0.21151,0.89616,-0.35165,-0.13131,-1.6145,-0.00767,20.896,11.26,18.029,14.127,0
-0.96015,0.20896,0.21031,0.89491,-0.35165,-0.14419,-1.6046,-0.0078158,20.898,11.375,18.065,14.208,0
-0.95804,0.21209,0.20913,0.89366,-0.35165,-0.15708,-1.5947,-0.0079563,20.899,11.49,18.101,14.288,0
-0.95593,0.21522,0.20796,0.89239,-0.35165,-0.16998,-1.5848,-0.0080917,20.9,11.605,18.136,14.369,0
-0.95382,0.21836,0.2068,0.8911,-0.35165,-0.18289,-1.5749,-0.008222,20.902,11.72,18.171,14.45,0
-0.9517,0.22149,0.20566,0.8898,-0.35165,-0.19581,-1.5651,-0.0083473,20.903,11.835,18.207,14.53,0
-0.94959,0.22463,0.20452,0.88849,-0.35165,-0.20873,-1.5552,-0.0084678,20.903,11.949,18.242,14.611,0
-0.94747,0.22777,0.2034,0.88716,-0.35165,-0.22165,-1.5453,-0.0085835,20.904,12.064,18.277,14.691,0
-0.94534,0.23091,0.20228,0.88582,-0.35165,-0.23457,-1.5354,-0.0086944,20.905,12.179,18.312,14.772,0
-0.94322,0.23405,0.20118,0.88447,-0.35165,-0.24748,-1.5255,-0.0088007,20.905,12.294,18.347,14.852,0
-0.9411,0.23719,0.20009,0.88311,-0.35165,-0.2604,-1.5156,-0.0089025,20.905,12.409,18.381,14.932,0
-0.93897,0.24034,0.199,0.88173,-0.35165,-0.27331,-1.5057,-0.0089998,20.906,12.523,18.416,15.013,0
-0.93865,0.24124,0.19825,0.88215,-0.38641,-0.22797,-1.5194,-0.0090927,20.921,12.556,18.437,15.04,0
-0.93657,0.24432,0.19719,0.8808,-0.38641,-0.24127,-1.5091,-0.0091813,20.921,12.668,18.471,15.119,0
-0.93448,0.24741,0.19615,0.87944,-0.38641,-0.25455,-1.4989,-0.0092657,20.921,12.781,18.505,15.197,0
-0.9324,0.2505,0.19511,0.87806,-0.38641,-0.2678,-1.4886,-0.0093459,20.921,12.893,18.538,15.276,0
-0.932,0.25149,0.19438,0.87836,-0.4209,-0.22201,-1.503,-0.0094221,20.936,12.929,18.559,15.305,0
-0.92996,0.25451,0.19337,0.87701,-0.4209,-0.23562,-1.4924,-0.0094942,20.936,13.039,18.592,15.382,0
-0.92791,0.25754,0.19237,0.87565,-0.4209,-0.24917,-1.4819,-0.0095625,20.936,13.149,18.625,15.459,0
-0.92587,0.26057,0.19138,0.87428,-0.4209,-0.26269,-1.4714,-0.0096268,20.936,13.259,18.658,15.536,0
-0.92539,0.26164,0.19066,0.87446,-0.45497,-0.21676,-1.4863,-0.0096874,20.948,13.297,18.679,15.567,0
-0.92339,0.26461,0.1897,0.87311,-0.45497,-0.23059,-1.4755,-0.0097443,20.948,13.405,18.711,15.642,0
-0.92138,0.26759,0.18874,0.87176,-0.45497,-0.24435,-1.4647,-0.0097976,20.948,13.513,18.744,15.717,0
-0.91938,0.27056,0.18779,0.87039,-0.45497,-0.25805,-1.454,-0.0098472,20.948,13.621,18.776,15.793,0
-0.91737,0.27354,0.18685,0.86901,-0.45497,-0.27168,-1.4434,-0.0098934,20.948,13.729,18.808,15.868,0
-0.91686,0.27463,0.18617,0.86912,-0.4884,-0.22644,-1.4582,-0.0099362,20.96,13.767,18.828,15.899,0
-0.9149,0.27755,0.18525,0.86777,-0.4884,-0.24033,-1.4473,-0.0099756,20.959,13.873,18.86,15.972,0
-0.91293,0.28047,0.18434,0.86641,-0.4884,-0.25414,-1.4365,-0.010012,20.959,13.979,18.892,16.046,0
-0.91097,0.2834,0.18344,0.86503,-0.4884,-0.26788,-1.4257,-0.010045,20.959,14.085,18.923,16.12,0
-0.9104,0.28455,0.18277,0.86506,-0.52124,-0.22294,-1.4408,-0.010074,20.97,14.125,18.943,16.152,0
-0.90848,0.28741,0.1819,0.86371,-0.52124,-0.23689,-1.4298,-0.010101,20.969,14.229,18.974,16.224,0
-0.90655,0.29028,0.18102,0.86236,-0.52124,-0.25076,-1.4189,-0.010124,20.969,14.332,19.005,16.296,0
-0.90463,0.29315,0.18016,0.861,-0.52124,-0.26454,-1.408,-0.010145,20.969,14.436,19.036,16.369,0
-0.90401,0.29435,0.17951,0.86094,-0.55338,-0.22012,-1.4232,-0.010163,20.979,14.479,19.056,16.402,0
-0.90213,0.29716,0.17867,0.85961,-0.55338,-0.23408,-1.4122,-0.010177,20.979,14.58,19.086,16.472,0
-0.90025,0.29997,0.17783,0.85827,-0.55338,-0.24795,-1.4013,-0.010189,20.978,14.681,19.117,16.543,0
-0.89836,0.30278,0.17701,0.85692,-0.55338,-0.26171,-1.3904,-0.010199,20.978,14.783,19.147,16.614,0
-0.89648,0.30559,0.17618,0.85557,-0.55338,-0.27538,-1.3796,-0.010205,20.978,14.884,19.177,16.684,0
-0.89587,0.30678,0.17557,0.85548,-0.58473,-0.23195,-1.3946,-0.010209,20.987,14.926,19.196,16.717,0
-0.89403,0.30953,0.17477,0.85415,-0.58473,-0.24575,-1.3836,-0.010211,20.987,15.025,19.226,16.786,0
-0.89219,0.31228,0.17397,0.85282,-0.58473,-0.25945,-1.3728,-0.010209,20.987,15.124,19.256,16.855,0
-0.89035,0.31503,0.17319,0.85149,-0.58473,-0.27304,-1.362,-0.010206,20.987,15.223,19.285,16.924,0
-0.88971,0.31625,0.17259,0.85134,-0.61527,-0.23039,-1.3769,-0.0102,20.995,15.266,19.304,16.957,0
-0.88791,0.31894,0.17182,0.85003,-0.61527,-0.24407,-1.3661,-0.010191,20.995,15.362,19.333,17.024,0
-0.88612,0.32164,0.17106,0.84872,-0.61527,-0.25764,-1.3553,-0.010181,20.995,15.459,19.362,17.092,0
-0.88433,0.32432,0.17031,0.84741,-0.61527,-0.2711,-1.3446,-0.010168,20.995,15.555,19.391,17.159,0
-0.88366,0.32556,0.16973,0.84721,-0.64495,-0.22939,-1.3594,-0.010153,21.003,15.599,19.41,17.192,0
