-0.74378,-0.74378,-0.30808,-0.2491,-0.67904,-0.29615
-0.73255,-0.73262,-0.30357,-0.24547,-0.66894,-0.2915
-0.7215,-0.72162,-0.29911,-0.24189,-0.65899,-0.28694
-0.71061,-0.71079,-0.29472,-0.23836,-0.64918,-0.28245
-0.6999,-0.70012,-0.29039,-0.23488,-0.63952,-0.27803
-0.68935,-0.68961,-0.28611,-0.23144,-0.62999,-0.27369
-0.67896,-0.67926,-0.2819,-0.22805,-0.62061,-0.26942
-0.66873,-0.66907,-0.27774,-0.2247,-0.61136,-0.26522
-0.65866,-0.65902,-0.27365,-0.2214,-0.60225,-0.26109
-0.64874,-0.64913,-0.26961,-0.21814,-0.59327,-0.25702
-0.63898,-0.63939,-0.26562,-0.21493,-0.58443,-0.25303
-0.62936,-0.62979,-0.2617,-0.21176,-0.57571,-0.24909
-0.61989,-0.62034,-0.25783,-0.20864,-0.56713,-0.24522
-0.61056,-0.61102,-0.25401,-0.20556,-0.55867,-0.24142
-0.60138,-0.60185,-0.25025,-0.20252,-0.55033,-0.23767
-0.59234,-0.59282,-0.24654,-0.19953,-0.54212,-0.23399
-0.58343,-0.58392,-0.24289,-0.19658,-0.53403,-0.23037
-0.57466,-0.57515,-0.23928,-0.19367,-0.52606,-0.2268
-0.56603,-0.56652,-0.23573,-0.1908,-0.51821,-0.22329
-0.55752,-0.55801,-0.23223,-0.18798,-0.51047,-0.21984
-0.54914,-0.54964,-0.22878,-0.1852,-0.50285,-0.21644
-0.5409,-0.54139,-0.22538,-0.18245,-0.49534,-0.2131
-0.53277,-0.53326,-0.22203,-0.17975,-0.48794,-0.20981
-0.52477,-0.52525,-0.21873,-0.17709,-0.48066,-0.20657
-0.51689,-0.51737,-0.21548,-0.17446,-0.47348,-0.20338
-0.50913,-0.5096,-0.21227,-0.17188,-0.46641,-0.20024
-0.50148,-0.50195,-0.20911,-0.16933,-0.45944,-0.19716
-0.49396,-0.49441,-0.20599,-0.16682,-0.45257,-0.19412
-0.48654,-0.48699,-0.20293,-0.16435,-0.44581,-0.19113
-0.47924,-0.47968,-0.1999,-0.16192,-0.43915,-0.18818
-0.47205,-0.47248,-0.19692,-0.15952,-0.43259,-0.18528
-0.46496,-0.46538,-0.19399,-0.15716,-0.42612,-0.18243
-0.45799,-0.4584,-0.19109,-0.15484,-0.41976,-0.17961
-0.45111,-0.45152,-0.18824,-0.15256,-0.41348,-0.17685
-0.44435,-0.44474,-0.18543,-0.15031,-0.4073,-0.17412
-0.43768,-0.43806,-0.18266,-0.1481,-0.40121,-0.17143
-0.43111,-0.43148,-0.17993,-0.14592,-0.39521,-0.16879
-0.42465,-0.42501,-0.17725,-0.14378,-0.3893,-0.16618
-0.41828,-0.41862,-0.1746,-0.14167,-0.38348,-0.16362
-0.412,-0.41234,-0.17199,-0.1396,-0.37774,-0.16109
-0.40582,-0.40615,-0.16942,-0.13753,-0.37208,-0.15863
-0.39974,-0.40005,-0.16689,-0.13549,-0.36651,-0.1562
-0.39374,-0.39405,-0.16439,-0.13347,-0.36101,-0.15381
-0.38784,-0.38813,-0.16193,-0.13149,-0.3556,-0.15146
-0.38202,-0.3823,-0.15951,-0.12954,-0.35027,-0.14915
-0.37629,-0.37656,-0.15712,-0.12761,-0.34502,-0.14687
-0.37065,-0.37091,-0.15477,-0.12572,-0.33984,-0.14463
-0.36509,-0.36534,-0.15245,-0.12385,-0.33475,-0.14242
-0.35962,-0.35986,-0.15017,-0.12201,-0.32972,-0.14025
-0.35423,-0.35445,-0.14792,-0.1202,-0.32478,-0.13811
-0.34892,-0.34913,-0.14571,-0.11841,-0.31991,-0.13601
-0.34369,-0.34389,-0.14352,-0.11665,-0.31511,-0.13394
-0.33853,-0.33873,-0.14137,-0.11492,-0.31038,-0.1319
-0.33346,-0.33364,-0.13925,-0.11322,-0.30572,-0.12989
-0.32846,-0.32863,-0.13717,-0.11153,-0.30113,-0.12791
-0.32354,-0.3237,-0.13511,-0.10988,-0.29662,-0.12597
-0.31869,-0.31884,-0.13308,-0.10825,-0.29216,-0.12405
-0.31391,-0.31405,-0.13109,-0.10664,-0.28778,-0.12216
-0.3092,-0.30934,-0.12912,-0.10506,-0.28346,-0.12031
-0.30457,-0.3047,-0.12718,-0.1035,-0.27921,-0.11848
-0.3,-0.30012,-0.12528,-0.10197,-0.27502,-0.11668
-0.29551,-0.29562,-0.1234,-0.10045,-0.27089,-0.11491
-0.29108,-0.29118,-0.12154,-0.098966,-0.26682,-0.11316
-0.28671,-0.28681,-0.11972,-0.0975,-0.26282,-0.11144
-0.28242,-0.2825,-0.11792,-0.096056,-0.25887,-0.10975
-0.27818,-0.27826,-0.11615,-0.094635,-0.25499,-0.10809
-0.27401,-0.27409,-0.11441,-0.093235,-0.25116,-0.10645
-0.26991,-0.26997,-0.11269,-0.091856,-0.24739,-0.10484
-0.26586,-0.26592,-0.111,-0.090499,-0.24368,-0.10325
-0.26188,-0.26193,-0.10933,-0.089163,-0.24002,-0.10168
-0.25795,-0.258,-0.10768,-0.087848,-0.23641,-0.10014
-0.25408,-0.25412,-0.10607,-0.086554,-0.23287,-0.098626
-0.25028,-0.25031,-0.10447,-0.085281,-0.22937,-0.097133
-0.24652,-0.24655,-0.1029,-0.084185,-0.22594,-0.095609
-0.24283,-0.24285,-0.10135,-0.082943,-0.22255,-0.094163
-0.23919,-0.2392,-0.09983,-0.081722,-0.21921,-0.092738
-0.2356,-0.23561,-0.098329,-0.08052,-0.21592,-0.091336
-0.23207,-0.23208,-0.09685,-0.079338,-0.21268,-0.089955
-0.2286,-0.22859,-0.095393,-0.078353,-0.20951,-0.088544
-0.22517,-0.22516,-0.093958,-0.0772,-0.20636,-0.087206
-0.22179,-0.22178,-0.092545,-0.076064,-0.20327,-0.085888
-0.21847,-0.21845,-0.091152,-0.074948,-0.20022,-0.084591
-0.2152,-0.21518,-0.08978,-0.07385,-0.19722,-0.083314
-0.21197,-0.21195,-0.088429,-0.072967,-0.19427,-0.08201
-0.20879,-0.20877,-0.087098,-0.071894,-0.19136,-0.080772
-0.20566,-0.20563,-0.085787,-0.070839,-0.18849,-0.079553
-0.20258,-0.20255,-0.084495,-0.069801,-0.18566,-0.078353
-0.19955,-0.19951,-0.083223,-0.06878,-0.18288,-0.077172
-0.19656,-0.19651,-0.08197,-0.06799,-0.18015,-0.075969
-0.19361,-0.19356,-0.080735,-0.066991,-0.17745,-0.074824
-0.19071,-0.19066,-0.079519,-0.066009,-0.17479,-0.073697
-0.18785,-0.1878,-0.078321,-0.065043,-0.17217,-0.072587
-0.18503,-0.18498,-0.077141,-0.064095,-0.1696,-0.071494
-0.18226,-0.1822,-0.075979,-0.063386,-0.16706,-0.070388
-0.17953,-0.17947,-0.074834,-0.062456,-0.16456,-0.069328
-0.17684,-0.17677,-0.073707,-0.061541,-0.1621,-0.068285
-0.17419,-0.17412,-0.072596,-0.060641,-0.15967,-0.067258
-0.17158,-0.17151,-0.071502,-0.059758,-0.15728,-0.066247
-0.16901,-0.16893,-0.070424,-0.059121,-0.15494,-0.065232
-0.16647,-0.1664,-0.069362,-0.058253,-0.15262,-0.064251
-0.16398,-0.1639,-0.068317,-0.057399,-0.15034,-0.063285
-0.16152,-0.16144,-0.067286,-0.056561,-0.14809,-0.062335
-0.1591,-0.15902,-0.066272,-0.055738,-0.14587,-0.0614
-0.15672,-0.15663,-0.065273,-0.054931,-0.1437,-0.06048
-0.15437,-0.15428,-0.064288,-0.054342,-0.14155,-0.05957
-0.15205,-0.15197,-0.063319,-0.053546,-0.13943,-0.058676
-0.14977,-0.14969,-0.062364,-0.052765,-0.13735,-0.057797
-0.14753,-0.14744,-0.061423,-0.051998,-0.1353,-0.056932
-0.14532,-0.14523,-0.060496,-0.051248,-0.13328,-0.056081
-0.14314,-0.14305,-0.059584,-0.050694,-0.13129,-0.055249
-0.141,-0.1409,-0.058685,-0.049952,-0.12933,-0.054421
-0.13888,-0.13879,-0.057799,-0.049222,-0.1274,-0.053607
-0.1368,-0.13671,-0.056927,-0.048508,-0.1255,-0.052806
-0.13475,-0.13465,-0.056068,-0.047995,-0.12363,-0.052029
-0.13273,-0.13263,-0.055222,-0.047288,-0.12178,-0.051249
-0.13074,-0.13064,-0.054388,-0.046592,-0.11997,-0.050482
-0.12878,-0.12868,-0.053567,-0.045909,-0.11818,-0.049726
-0.12685,-0.12675,-0.052759,-0.045238,-0.11642,-0.048984
-0.12495,-0.12485,-0.051962,-0.044754,-0.11468,-0.048272
-0.12308,-0.12298,-0.051178,-0.04409,-0.11297,-0.047548
-0.12124,-0.12113,-0.050405,-0.043437,-0.11128,-0.046836
-0.11942,-0.11931,-0.049644,-0.042793,-0.10963,-0.046134
-0.11763,-0.11752,-0.048895,-0.042161,-0.10799,-0.045444
-0.11587,-0.11576,-0.048156,-0.041539,-0.10638,-0.044765
-0.11413,-0.11402,-0.047429,-0.041075,-0.1048,-0.044122
-0.11242,-0.11231,-0.046713,-0.040459,-0.10323,-0.043459
-0.11074,-0.11063,-0.046008,-0.039852,-0.10169,-0.042807
-0.10908,-0.10897,-0.045313,-0.039254,-0.10018,-0.042165
-0.10744,-0.10733,-0.044628,-0.038664,-0.098686,-0.041531
-0.10583,-0.10572,-0.043954,-0.038082,-0.097215,-0.040908
-0.10425,-0.10414,-0.04329,-0.037507,-0.095767,-0.040293
-0.10268,-0.10257,-0.042636,-0.037075,-0.094337,-0.039718
-0.10114,-0.10103,-0.041992,-0.036512,-0.09293,-0.03912
-0.099629,-0.099518,-0.041358,-0.035956,-0.091544,-0.03853
-0.098136,-0.098025,-0.040733,-0.035409,-0.090179,-0.03795
-0.096666,-0.096555,-0.040118,-0.034869,-0.088833,-0.037377
-0.095217,-0.095106,-0.039512,-0.034338,-0.087508,-0.036814
-0.09379,-0.093679,-0.038915,-0.033815,-0.086202,-0.036259
-0.092385,-0.092274,-0.038327,-0.033301,-0.084916,-0.035712
-0.091001,-0.090889,-0.037748,-0.032795,-0.083648,-0.035173
-0.089637,-0.089526,-0.037177,-0.032297,-0.0824,-0.034643
-0.088294,-0.088182,-0.036615,-0.031807,-0.08117,-0.034121
-0.086971,-0.086859,-0.036062,-0.031326,-0.079958,-0.033607
