0,0,1,0,1,0,-1,0,0,0,0,0.5,0
-2.6297e-05,0,1,0,1,0,-1,0,-2.6297e-05,3.5359e-05,0,0.5,0
-0.00010495,0,1,0,1,0,-1,0,-0.00010495,0.00014112,0,0.50002,0
-0.00023561,0,1,0,1,0,-1,0,-0.00023561,0.00031681,0,0.50004,0
-0.00041792,0,1,0,1,0,-1,0,-0.00041792,0.00056196,0,0.50007,0
-0.00065154,0,1,0,1,0,-1,0,-0.00065154,0.0008761,0,0.50011,0
-0.0009361,0,1,0,1,0,-1,0,-0.0009361,0.0012588,0,0.50016,0
-0.0012713,0,1,0,1,0,-1,0,-0.0012713,0.0017095,0,0.50021,0
-0.0016567,0,1,0,1,0,-1,0,-0.0016567,0.0022278,0,0.50028,0
-0.0020919,0,1,0,1,0,-1,0,-0.0020919,0.0028132,0,0.50035,0
-0.0025768,0,1,0,1,0,-1,0,-0.0025768,0.0034653,0,0.50043,0
-0.0031108,0,1,0,1,0,-1,0,-0.0031108,0.0041836,0,0.50052,0
-0.0036936,0,0.99999,0,1,0,-0.99999,0,-0.0036936,0.0049676,0,0.50061,0
-0.0043249,0,0.99999,0,1,0,-0.99999,0,-0.0043249,0.0058169,0,0.50071,0
-0.0050044,0,0.99999,0,1,0,-0.99999,0,-0.0050044,0.006731,0,0.50082,0
-0.0057316,0,0.99998,0,1,0,-0.99998,0,-0.0057316,0.0077095,0,0.50094,0
-0.0065062,0,0.99998,0,1,0,-0.99998,0,-0.0065062,0.0087519,0,0.50106,0
-0.0073279,0,0.99997,0,1,0,-0.99997,0,-0.0073279,0.0098577,0,0.5012,0
-0.0081963,0,0.99997,0,1,0,-0.99997,0,-0.0081963,0.011026,0,0.50133,0
-0.0091111,0,0.99996,0,1,0,-0.99996,0,-0.0091111,0.012258,0,0.50148,0
-0.010072,0,0.99995,0,1,0,-0.99995,0,-0.010072,0.013551,0,0.50162,0
-0.011078,0,0.99994,0,1,0,-0.99994,0,-0.011078,0.014906,0,0.50178,0
-0.01213,0,0.99993,0,1,0,-0.99993,0,-0.01213,0.016322,0,0.50194,0
-0.013227,0,0.99991,0,1,0,-0.99991,0,-0.013227,0.017799,0,0.50211,0
-0.014368,0,0.9999,0,1,0,-0.9999,0,-0.014368,0.019336,0,0.50228,0
-0.015553,0,0.99988,0,1,0,-0.99988,0,-0.015553,0.020933,0,0.50245,0
-0.016783,0,0.99986,0,1,0,-0.99986,0,-0.016783,0.02259,0,0.50263,0
-0.018055,0,0.99984,0,1,0,-0.99984,0,-0.018055,0.024305,0,0.50281,0
-0.019371,0,0.99981,0,1,0,-0.99981,0,-0.019371,0.026078,0,0.503,0
-0.02073,0,0.99979,0,1,0,-0.99979,0,-0.02073,0.02791,0,0.50319,0
-0.022131,0,0.99976,0,1,0,-0.99976,0,-0.022131,0.029799,0,0.50339,0
-0.023575,0,0.99972,0,1,0,-0.99972,0,-0.023575,0.031745,0,0.50359,0
-0.02506,0,0.99969,0,1,0,-0.99969,0,-0.02506,0.033748,0,0.50379,0
-0.026586,0,0.99965,0,1,0,-0.99965,0,-0.026586,0.035807,0,0.50399,0
-0.028153,0,0.9996,0,1,0,-0.9996,0,-0.028153,0.037922,0,0.5042,0
-0.029761,0,0.99956,0,1,0,-0.99956,0,-0.029761,0.040092,0,0.50441,0
-0.03141,0,0.99951,0,1,0,-0.99951,0,-0.03141,0.042317,0,0.50461,0
-0.033098,0,0.99945,0,1,0,-0.99945,0,-0.033098,0.044596,0,0.50483,0
-0.034826,0,0.99939,0,1,0,-0.99939,0,-0.034826,0.046929,0,0.50504,0
-0.036593,0,0.99933,0,1,0,-0.99933,0,-0.036593,0.049315,0,0.50525,0
-0.038398,0,0.99926,0,1,0,-0.99926,0,-0.038398,0.051754,0,0.50546,0
-0.040242,0,0.99919,0,1,0,-0.99919,0,-0.040242,0.054246,0,0.50567,0
-0.042125,0,0.99911,0,1,0,-0.99911,0,-0.042125,0.05679,0,0.50589,0
-0.044045,0,0.99903,0,1,0,-0.99903,0,-0.044045,0.059386,0,0.5061,0
-0.046002,0,0.99894,0,1,0,-0.99894,0,-0.046002,0.062033,0,0.50631,0
-0.047996,0,0.99885,0,1,0,-0.99885,0,-0.047996,0.06473,0,0.50652,0
-0.050027,0,0.99875,0,1,0,-0.99875,0,-0.050027,0.067477,0,0.50672,0
-0.052094,0,0.99864,0,1,0,-0.99864,0,-0.052094,0.070275,0,0.50693,0
-0.054197,0,0.99853,0,1,0,-0.99853,0,-0.054197,0.073121,0,0.50713,0
-0.056336,0,0.99841,0,1,0,-0.99841,0,-0.056336,0.076017,0,0.50733,0
-0.05851,0,0.99829,0,1,0,-0.99829,0,-0.05851,0.07896,0,0.50753,0
-0.060718,0,0.99815,0,1,0,-0.99815,0,-0.060718,0.081952,0,0.50772,0
-0.062961,0,0.99802,0,1,0,-0.99802,0,-0.062961,0.084991,0,0.50791,0
-0.065237,0,0.99787,0,1,0,-0.99787,0,-0.065237,0.088076,0,0.5081,0
-0.067548,0,0.99772,0,1,0,-0.99772,0,-0.067548,0.091209,0,0.50828,0
-0.069891,0,0.99755,0,1,0,-0.99755,0,-0.069891,0.094387,0,0.50846,0
-0.072268,0,0.99739,0,1,0,-0.99739,0,-0.072268,0.097611,0,0.50863,0
-0.074676,0,0.99721,0,1,0,-0.99721,0,-0.074676,0.10088,0,0.50879,0
-0.077117,0,0.99702,0,1,0,-0.99702,0,-0.077117,0.10419,0,0.50896,0
-0.07959,0,0.99683,0,1,0,-0.99683,0,-0.07959,0.10755,0,0.50911,0
-0.082094,0,0.99662,0,1,0,-0.99662,0,-0.082094,0.11095,0,0.50926,0
-0.084629,0,0.99641,0,1,0,-0.99641,0,-0.084629,0.1144,0,0.5094,0
-0.087194,0,0.99619,0,1,0,-0.99619,0,-0.087194,0.11788,0,0.50953,0
-0.08979,0,0.99596,0,1,0,-0.99596,0,-0.08979,0.12141,0,0.50966,0
-0.092415,0,0.99572,0,1,0,-0.99572,0,-0.092415,0.12498,0,0.50978,0
-0.09507,0,0.99547,0,1,0,-0.99547,0,-0.09507,0.12859,0,0.50989,0
-0.097753,0,0.99521,0,1,0,-0.99521,0,-0.097753,0.13224,0,0.50999,0
-0.10047,0,0.99494,0,1,0,-0.99494,0,-0.10047,0.13594,0,0.51008,0
-0.10321,0,0.99466,0,1,0,-0.99466,0,-0.10321,0.13967,0,0.51016,0
-0.10597,0,0.99437,0,1,0,-0.99437,0,-0.10597,0.14344,0,0.51024,0
-0.10877,0,0.99407,0,1,0,-0.99407,0,-0.10877,0.14725,0,0.5103,0
-0.11159,0,0.99375,0,1,0,-0.99375,0,-0.11159,0.1511,0,0.51035,0
-0.11444,0,0.99343,0,1,0,-0.99343,0,-0.11444,0.15498,0,0.5104,0
-0.11732,0,0.99309,0,1,0,-0.99309,0,-0.11732,0.15891,0,0.51043,0
-0.12022,0,0.99275,0,1,0,-0.99275,0,-0.12022,0.16286,0,0.51045,0
-0.12314,0,0.99239,0,1,0,-0.99239,0,-0.12314,0.16686,0,0.51046,0
-0.1261,0,0.99202,0,1,0,-0.99202,0,-0.1261,0.17089,0,0.51046,0
-0.12907,0,0.99164,0,1,0,-0.99164,0,-0.12907,0.17496,0,0.51044,0
-0.13207,0,0.99124,0,1,0,-0.99124,0,-0.13207,0.17906,0,0.51042,0
-0.1351,0,0.99083,0,1,0,-0.99083,0,-0.1351,0.18319,0,0.51038,0
-0.13814,0,0.99041,0,1,0,-0.99041,0,-0.13814,0.18736,0,0.51032,0
-0.14121,0,0.98998,0,1,0,-0.98998,0,-0.14121,0.19156,0,0.51026,0
-0.14431,0,0.98953,0,1,0,-0.98953,0,-0.14431,0.1958,0,0.51018,0
-0.14742,0,0.98907,0,1,0,-0.98907,0,-0.14742,0.20006,0,0.51008,0
-0.15056,0,0.9886,0,1,0,-0.9886,0,-0.15056,0.20436,0,0.50997,0
-0.15372,0,0.98811,0,1,0,-0.98811,0,-0.15372,0.20869,0,0.50985,0
-0.1569,0,0.98762,0,1,0,-0.98762,0,-0.1569,0.21305,0,0.50971,0
-0.1601,0,0.9871,0,1,0,-0.9871,0,-0.1601,0.21743,0,0.50956,0
-0.16332,0,0.98657,0,1,0,-0.98657,0,-0.16332,0.22185,0,0.50939,0
-0.16655,0,0.98603,0,1,0,-0.98603,0,-0.16655,0.2263,0,0.50921,0
-0.16981,0,0.98548,0,1,0,-0.98548,0,-0.16981,0.23077,0,0.50901,0
-0.17309,0,0.98491,0,1,0,-0.98491,0,-0.17309,0.23527,0,0.50879,0
-0.17639,0,0.98432,0,1,0,-0.98432,0,-0.17639,0.2398,0,0.50856,0
-0.1797,0,0.98372,0,1,0,-0.98372,0,-0.1797,0.24436,0,0.50831,0
-0.18303,0,0.98311,0,1,0,-0.98311,0,-0.18303,0.24894,0,0.50804,0
-0.18638,0,0.98248,0,1,0,-0.98248,0,-0.18638,0.25355,0,0.50776,0
-0.18974,0,0.98183,0,1,0,-0.98183,0,-0.18974,0.25818,0,0.50746,0
-0.19312,0,0.98117,0,1,0,-0.98117,0,-0.19312,0.26284,0,0.50714,0
-0.19652,0,0.9805,0,1,0,-0.9805,0,-0.19652,0.26752,0,0.5068,0
-0.19993,0,0.97981,0,1,0,-0.97981,0,-0.19993,0.27223,0,0.50645,0
-0.20336,0,0.9791,0,1,0,-0.9791,0,-0.20336,0.27695,0,0.50608,0
-0.2068,0,0.97838,0,1,0,-0.97838,0,-0.2068,0.2817,0,0.50569,0
-0.21026,0,0.97765,0,1,0,-0.97765,0,-0.21026,0.28647,0,0.50528,0
-0.21373,0,0.97689,0,1,0,-0.97689,0,-0.21373,0.29127,0,0.50485,0
-0.21721,0,0.97612,0,1,0,-0.97612,0,-0.21721,0.29608,0,0.5044,0
-0.22071,0,0.97534,0,1,0,-0.97534,0,-0.22071,0.30091,0,0.50393,0
-0.22422,0,0.97454,0,1,0,-0.97454,0,-0.22422,0.30576,0,0.50344,0
-0.22774,0,0.97372,0,1,0,-0.97372,0,-0.22774,0.31063,0,0.50294,0
-0.23127,0,0.97289,0,1,0,-0.97289,0,-0.23127,0.31552,0,0.50241,0
-0.23481,0,0.97204,0,1,0,-0.97204,0,-0.23481,0.32043,0,0.50186,0
-0.23837,0,0.97117,0,1,0,-0.97117,0,-0.23837,0.32536,0,0.5013,0
-0.24193,0,0.97029,0,1,0,-0.97029,0,-0.24193,0.3303,0,0.50071,0
-0.24551,0,0.96939,0,1,0,-0.96939,0,-0.24551,0.33525,0,0.5001,0
-0.24909,0,0.96848,0,1,0,-0.96848,0,-0.24909,0.34023,0,0.49948,0
-0.25268,0,0.96755,0,1,0,-0.96755,0,-0.25268,0.34521,0,0.49883,0
-0.25629,0,0.9666,0,1,0,-0.9666,0,-0.25629,0.35022,0,0.49816,0
-0.2599,0,0.96564,0,1,0,-0.96564,0,-0.2599,0.35523,0,0.49747,0
-0.26351,0,0.96466,0,1,0,-0.96466,0,-0.26351,0.36026,0,0.49676,0
-0.26714,0,0.96366,0,1,0,-0.96366,0,-0.26714,0.3653,0,0.49603,0
-0.27077,0,0.96264,0,1,0,-0.96264,0,-0.27077,0.37036,0,0.49527,0
-0.27441,0,0.96161,0,1,0,-0.96161,0,-0.27441,0.37542,0,0.4945,0
-0.27805,0,0.96057,0,1,0,-0.96057,0,-0.27805,0.3805,0,0.4937,0
-0.2817,0,0.9595,0,1,0,-0.9595,0,-0.2817,0.38558,0,0.49288,0
-0.28536,0,0.95842,0,1,0,-0.95842,0,-0.28536,0.39068,0,0.49205,0
-0.28902,0,0.95732,0,1,0,-0.95732,0,-0.28902,0.39579,0,0.49119,0
-0.29268,0,0.95621,0,1,0,-0.95621,0,-0.29268,0.4009,0,0.4903,0
-0.29635,0,0.95508,0,1,0,-0.95508,0,-0.29635,0.40602,0,0.4894,0
-0.30002,0,0.95393,0,1,0,-0.95393,0,-0.30002,0.41115,0,0.48847,0
-0.3037,0,0.95277,0,1,0,-0.95277,0,-0.3037,0.41629,0,0.48753,0
-0.30737,0,0.95159,0,1,0,-0.95159,0,-0.30737,0.42143,0,0.48656,0
-0.31105,0,0.95039,0,1,0,-0.95039,0,-0.31105,0.42658,0,0.48557,0
-0.31474,0,0.94918,0,1,0,-0.94918,0,-0.31474,0.43174,0,0.48456,0
-0.31842,0,0.94795,0,1,0,-0.94795,0,-0.31842,0.4369,0,0.48352,0
-0.3221,0,0.9467,0,1,0,-0.9467,0,-0.3221,0.44206,0,0.48247,0
-0.32579,0,0.94544,0,1,0,-0.94544,0,-0.32579,0.44723,0,0.48139,0
-0.32947,0,0.94416,0,1,0,-0.94416,0,-0.32947,0.4524,0,0.48029,0
